PARENT_ID,ACCT_ID,INDICATION,TOTAL_TRX,DATE,DISTRICT
32401001,32363717,B,0,2020-09-10,PHILADELPHIA PA
32521817,46605261,B,0,2020-09-25,PHILADELPHIA PA
32521817,32094325,B,0,2020-09-23,PHILADELPHIA PA
32521817,32094325,B,0,2020-09-28,PHILADELPHIA PA
32521817,34708231,B,0,2020-09-01,PHILADELPHIA PA
32521817,34708231,B,0,2020-09-15,PHILADELPHIA PA
32521817,52620491,B,0,2020-09-02,PHILADELPHIA PA
32521817,52620491,B,0,2020-09-16,PHILADELPHIA PA
32521817,52620491,B,0,2020-09-02,PHILADELPHIA PA
32521817,52620491,B,0,2020-09-17,PHILADELPHIA PA
32521817,30105399,B,0,2020-09-23,PHILADELPHIA PA
31698431,173011445,B,0,2020-09-08,PHILADELPHIA PA
31674733,30474459,B,0,2020-09-01,WASHINGTON DC
31674733,30474459,B,0,2020-09-30,WASHINGTON DC
246121739,50799941,B,0,2020-09-11,WASHINGTON DC
165753759,162084309,B,0,2020-09-21,WASHINGTON DC
31798287,30471037,B,0,2020-09-22,WASHINGTON DC
44171753,163610489,B,0,2020-09-28,WASHINGTON DC
31672103,245448455,B,0,2020-09-04,WASHINGTON DC
32174065,32518123,B,0,2020-09-18,WASHINGTON DC
32022405,30384743,B,0,2020-09-03,WASHINGTON DC
32521817,30576773,B,0,2020-09-09,WASHINGTON DC
31584199,246873303,B,0,2020-09-29,WASHINGTON DC
32191075,159772651,B,0,2020-09-22,WASHINGTON DC
32362609,246863639,B,0,2020-09-04,WASHINGTON DC
146427435,30387437,C,0,2020-09-30,CHICAGO IL
32483231,32376521,C,0,2020-09-17,CHICAGO IL
245431721,30200311,C,0,2020-09-10,CHICAGO IL
31679899,30245465,C,0,2020-09-08,CHICAGO IL
155004517,30380559,C,0,2020-09-02,CHICAGO IL
155004517,30380559,C,0,2020-09-29,CHICAGO IL
32460999,32403905,C,0,2020-09-24,NASHVILLE TN
31668733,246507249,C,0,2020-09-22,NASHVILLE TN
32132087,31770171,C,0,2020-09-23,NASHVILLE TN
255605895,245567715,C,0,2020-09-01,NEW ENGLAND
32656893,246866289,C,0,2020-09-10,NEW ENGLAND
32656893,246866289,C,0,2020-09-18,NEW ENGLAND
32656893,249665415,C,0,2020-09-08,NEW ENGLAND
32561965,30302981,C,0,2020-09-14,NEW ENGLAND
32336719,31659957,C,0,2020-09-11,NEW ENGLAND
47847883,40878121,C,0,2020-09-29,NEW ENGLAND
31922947,31863347,C,0,2020-09-09,NEW ENGLAND
31726325,32192549,C,0,2020-09-08,NEW ENGLAND
245432337,30474123,C,0,2020-09-18,NEW ENGLAND
31648163,30558653,C,0,2020-09-03,NEW YORK NY
31648163,30558653,C,0,2020-09-28,NEW YORK NY
32513219,30330571,C,0,2020-09-25,NEW YORK NY
31689113,30248281,C,0,2020-09-03,NEW YORK NY
245574733,246863321,C,0,2020-09-23,NEW YORK NY
245431717,249602733,C,0,2020-09-15,NEW YORK NY
245431717,246866145,C,0,2020-09-22,NEW YORK NY
32336719,30240135,C,0,2020-09-14,NEW YORK NY
31948227,254921863,C,0,2020-09-10,PHILADELPHIA PA
31948227,254921863,C,0,2020-09-15,PHILADELPHIA PA
31948227,254921863,C,0,2020-09-23,PHILADELPHIA PA
31948227,254921863,C,0,2020-09-21,PHILADELPHIA PA
56025405,30186795,C,0,2020-09-01,PHILADELPHIA PA
56025405,30186795,C,0,2020-09-30,PHILADELPHIA PA
31783085,30716639,C,0,2020-09-02,PHILADELPHIA PA
245432239,30594897,C,0,2020-09-16,PHILADELPHIA PA
146429219,30127871,C,0,2020-09-24,PHILADELPHIA PA
32397979,30151131,C,0,2020-09-09,PHILADELPHIA PA
32080829,31849831,C,0,2020-09-22,PHILADELPHIA PA
2002886587,30116019,C,0,2020-09-29,PHILADELPHIA PA
32634439,30158259,C,0,2020-09-24,PHILADELPHIA PA
245505065,254876557,C,0,2020-09-10,PHILADELPHIA PA
46604711,30411919,C,0,2020-09-16,PHILADELPHIA PA
32401001,32363717,C,0,2020-09-15,PHILADELPHIA PA
32271423,248308061,C,0,2020-09-03,PHILADELPHIA PA
32521817,32094325,C,0,2020-09-09,PHILADELPHIA PA
32521817,52620491,C,0,2020-09-16,PHILADELPHIA PA
32521817,52620491,C,0,2020-09-14,PHILADELPHIA PA
32303817,30463617,C,0,2020-09-17,WASHINGTON DC
31798287,30471037,C,0,2020-09-23,WASHINGTON DC
44171753,30190291,C,0,2020-09-10,WASHINGTON DC
40801247,30518935,C,0,2020-09-28,WASHINGTON DC
31672103,246862867,C,0,2020-09-15,WASHINGTON DC
32174065,32553087,C,0,2020-09-21,WASHINGTON DC
46604711,30537537,C,0,2020-09-17,WASHINGTON DC
31747173,32014567,C,0,2020-09-16,WASHINGTON DC
31646955,246867257,C,0,2020-09-04,WASHINGTON DC
31646955,246867257,C,0,2020-09-28,WASHINGTON DC
31646955,246867257,C,0,2020-09-29,WASHINGTON DC
31646955,246867257,C,0,2020-09-26,WASHINGTON DC
31981525,249665633,C,0,2020-09-04,WASHINGTON DC
32521817,30576773,C,0,2020-09-04,WASHINGTON DC
31777159,32480763,A,0,2020-10-19,CHICAGO IL
246121739,32337325,A,0,2020-10-19,CHICAGO IL
245998037,246937471,A,0,2020-10-09,CHICAGO IL
31645943,31611933,A,0,2020-10-14,CHICAGO IL
32057967,246878787,A,0,2020-10-05,CHICAGO IL
32074337,30310395,A,0,2020-10-05,CHICAGO IL
245999459,39645483,A,0,2020-10-27,CHICAGO IL
245431721,30200311,A,0,2020-10-13,CHICAGO IL
32287111,30445975,A,0,2020-10-20,CHICAGO IL
246517961,31700407,A,0,2020-10-12,CHICAGO IL
31777159,30313301,A,0,2020-10-28,NASHVILLE TN
245431667,30485023,A,0,2020-10-01,NASHVILLE TN
246349459,246862073,A,0,2020-10-15,NASHVILLE TN
32282703,246863963,A,0,2020-10-08,NASHVILLE TN
31969295,153640883,A,0,2020-10-27,NASHVILLE TN
31969295,48285833,A,0,2020-10-26,NASHVILLE TN
32046657,30155645,A,0,2020-10-21,NASHVILLE TN
32556513,30217133,A,0,2020-10-12,NASHVILLE TN
32443435,34699389,A,0,2020-10-12,NASHVILLE TN
30102069,30102069,A,0,2020-10-21,NASHVILLE TN
32340671,37322975,A,0,2020-10-02,NASHVILLE TN
32132087,249746323,A,0,2020-10-22,NASHVILLE TN
246868359,170788097,A,0,2020-10-14,NASHVILLE TN
31948227,2001010423,A,0,2020-10-20,NEW ENGLAND
259307913,219057195,A,0,2020-10-29,NEW ENGLAND
31667013,159460681,A,0,2020-10-22,NEW ENGLAND
32656893,246866289,A,0,2020-10-22,NEW ENGLAND
32656893,246866289,A,0,2020-10-30,NEW ENGLAND
246861387,32650075,A,0,2020-10-05,NEW ENGLAND
246861387,167266021,A,0,2020-10-02,NEW ENGLAND
32500749,32415421,A,0,2020-10-05,NEW ENGLAND
32500749,32415421,A,0,2020-10-27,NEW ENGLAND
146431051,30509743,A,0,2020-10-09,NEW ENGLAND
31726325,32192549,A,0,2020-10-19,NEW ENGLAND
34677959,34658809,A,0,2020-10-27,NEW ENGLAND
245432251,48284799,A,0,2020-10-09,NEW ENGLAND
32521347,32448261,A,0,2020-10-14,NEW ENGLAND
31648163,30558653,A,0,2020-10-07,NEW YORK NY
32513219,168234155,A,0,2020-10-07,NEW YORK NY
32513219,168234155,A,0,2020-10-07,NEW YORK NY
31689113,30248281,A,0,2020-10-13,NEW YORK NY
236562019,31791481,A,0,2020-10-30,NEW YORK NY
245574733,246863321,A,0,2020-10-19,NEW YORK NY
32060101,30708885,A,0,2020-10-06,NEW YORK NY
245574735,168933169,A,0,2020-10-29,NEW YORK NY
31976107,32426507,A,0,2020-10-15,NEW YORK NY
245431717,249602733,A,0,2020-10-30,NEW YORK NY
245431717,249602733,A,0,2020-10-21,NEW YORK NY
2002291931,168007217,A,0,2020-10-07,PHILADELPHIA PA
32634439,30395475,A,0,2020-10-23,PHILADELPHIA PA
146431081,32239495,A,0,2020-10-30,PHILADELPHIA PA
32401001,48777769,A,0,2020-10-12,PHILADELPHIA PA
31856529,30653837,A,0,2020-10-30,PHILADELPHIA PA
31856529,32162989,A,0,2020-10-08,PHILADELPHIA PA
31856529,32162989,A,0,2020-10-22,PHILADELPHIA PA
32521817,32094325,A,0,2020-10-13,PHILADELPHIA PA
32521817,32426327,A,0,2020-10-15,PHILADELPHIA PA
32068489,32068489,A,0,2020-10-15,WASHINGTON DC
146429263,30600083,A,0,2020-10-28,WASHINGTON DC
44171753,163610489,A,0,2020-10-01,WASHINGTON DC
44171753,30190291,A,0,2020-10-01,WASHINGTON DC
31672103,246862867,A,0,2020-10-06,WASHINGTON DC
31672103,245448455,A,0,2020-10-19,WASHINGTON DC
32174065,30361107,A,0,2020-10-09,WASHINGTON DC
32265545,168669521,A,0,2020-10-16,WASHINGTON DC
31646955,246867257,A,0,2020-10-06,WASHINGTON DC
32567703,257218385,A,0,2020-10-15,WASHINGTON DC
32191075,30243509,A,0,2020-10-19,WASHINGTON DC
32191075,30243509,A,0,2020-10-29,WASHINGTON DC
31777159,246861469,B,0,2020-10-08,CHICAGO IL
31726325,246864111,B,0,2020-10-19,CHICAGO IL
163859533,30161835,B,0,2020-10-20,NASHVILLE TN
246861387,32650075,B,0,2020-10-27,NEW ENGLAND
31726325,32192549,B,0,2020-10-29,NEW ENGLAND
31726325,31567069,B,0,2020-10-22,NEW ENGLAND
32521817,34708231,B,0,2020-10-06,PHILADELPHIA PA
32013555,30166899,B,0,2020-10-29,WASHINGTON DC
32564273,30266683,B,0,2020-10-21,WASHINGTON DC
146429263,30600083,B,0,2020-10-21,WASHINGTON DC
31844783,46965075,C,0,2020-10-27,CHICAGO IL
163859533,30161835,C,0,2020-10-22,NASHVILLE TN
246861387,32875707,C,0,2020-10-01,NEW ENGLAND
32060101,30708885,C,0,2020-10-30,NEW YORK NY
166118575,31898571,C,0,2020-10-08,PHILADELPHIA PA
245432239,30594897,C,0,2020-10-29,PHILADELPHIA PA
32013555,30166899,C,0,2020-10-29,WASHINGTON DC
32068489,32068489,C,0,2020-10-12,WASHINGTON DC
258056531,34663353,C,0,2020-10-29,WASHINGTON DC
31646955,246867257,C,0,2020-10-19,WASHINGTON DC
32567703,30332897,C,0,2020-10-13,WASHINGTON DC
32463973,245453615,A,0,2020-10-02,CHICAGO IL
32463973,30485009,A,0,2020-10-20,CHICAGO IL
32392027,159774053,A,0,2020-10-08,CHICAGO IL
32434939,30478983,A,0,2020-10-06,CHICAGO IL
32096769,31616385,A,0,2020-10-01,CHICAGO IL
245998037,246937471,A,0,2020-10-12,CHICAGO IL
31645943,31611933,A,0,2020-10-27,CHICAGO IL
31585059,32887031,A,0,2020-10-15,CHICAGO IL
31585059,32887031,A,0,2020-10-20,CHICAGO IL
246861381,30321679,A,0,2020-10-14,CHICAGO IL
30150813,30150813,A,0,2020-10-23,CHICAGO IL
30150813,30150813,A,0,2020-10-15,CHICAGO IL
32074337,30310395,A,0,2020-10-19,CHICAGO IL
32074337,30310395,A,0,2020-10-29,CHICAGO IL
32074337,246927761,A,0,2020-10-01,CHICAGO IL
32074337,246927761,A,0,2020-10-14,CHICAGO IL
32074337,246927761,A,0,2020-10-30,CHICAGO IL
32037281,30303125,A,0,2020-10-23,CHICAGO IL
32037281,30451133,A,0,2020-10-02,CHICAGO IL
32037281,30451133,A,0,2020-10-29,CHICAGO IL
31844783,30262285,A,0,2020-10-02,CHICAGO IL
31844783,30262285,A,0,2020-10-30,CHICAGO IL
31844783,246868267,A,0,2020-10-13,CHICAGO IL
31844783,246392759,A,0,2020-10-08,CHICAGO IL
31811763,32600031,A,0,2020-10-05,CHICAGO IL
50683309,243269359,A,0,2020-10-07,CHICAGO IL
245431721,30187255,A,0,2020-10-06,CHICAGO IL
245431721,30200311,A,0,2020-10-12,CHICAGO IL
245431721,30200311,A,0,2020-10-28,CHICAGO IL
245431721,2004283985,A,0,2020-10-02,CHICAGO IL
32607385,30434117,A,0,2020-10-13,CHICAGO IL
246517961,31700407,A,0,2020-10-14,CHICAGO IL
246517961,31700407,A,0,2020-10-19,CHICAGO IL
246517961,31700407,A,0,2020-10-27,CHICAGO IL
31741479,32097405,A,0,2020-10-22,CHICAGO IL
31741253,163610793,A,0,2020-10-26,CHICAGO IL
31741253,163610793,A,0,2020-10-21,CHICAGO IL
31741253,163610793,A,0,2020-10-01,CHICAGO IL
31741253,163610793,A,0,2020-10-29,CHICAGO IL
31679899,30245465,A,0,2020-10-05,CHICAGO IL
31726325,171390575,A,0,2020-10-06,CHICAGO IL
31726325,30533319,A,0,2020-10-08,CHICAGO IL
31726325,30533319,A,0,2020-10-19,CHICAGO IL
31726325,32632971,A,0,2020-10-08,CHICAGO IL
31726325,31617837,A,0,2020-10-12,CHICAGO IL
31726325,32663797,A,0,2020-10-08,CHICAGO IL
173009797,32158165,A,0,2020-10-29,CHICAGO IL
173009797,166118901,A,0,2020-10-05,CHICAGO IL
155004517,30380559,A,0,2020-10-09,CHICAGO IL
31968419,30379055,A,0,2020-10-05,NASHVILLE TN
31777159,154106607,A,0,2020-10-08,NASHVILLE TN
31777159,30313301,A,0,2020-10-01,NASHVILLE TN
245431667,30485023,A,0,2020-10-06,NASHVILLE TN
245431667,30485023,A,0,2020-10-28,NASHVILLE TN
245431667,32251939,A,0,2020-10-05,NASHVILLE TN
245431667,32251939,A,0,2020-10-30,NASHVILLE TN
32319935,246167493,A,0,2020-10-26,NASHVILLE TN
31677731,159775193,A,0,2020-10-01,NASHVILLE TN
31677731,30323901,A,0,2020-10-06,NASHVILLE TN
31677731,30323901,A,0,2020-10-14,NASHVILLE TN
31677731,32882981,A,0,2020-10-20,NASHVILLE TN
32587641,30393891,A,0,2020-10-29,NASHVILLE TN
32587641,31858065,A,0,2020-10-23,NASHVILLE TN
246349459,246862073,A,0,2020-10-26,NASHVILLE TN
246121739,30170383,A,0,2020-10-15,NASHVILLE TN
32357309,39646277,A,0,2020-10-27,NASHVILLE TN
31940831,30555183,A,0,2020-10-02,NASHVILLE TN
2002115113,31906503,A,0,2020-10-02,NASHVILLE TN
31684271,30172989,A,0,2020-10-21,NASHVILLE TN
165753759,162084309,A,0,2020-10-13,NASHVILLE TN
165753759,246864033,A,0,2020-10-07,NASHVILLE TN
32564273,32267273,A,0,2020-10-30,NASHVILLE TN
32564273,31989473,A,0,2020-10-14,NASHVILLE TN
32394639,34716879,A,0,2020-10-20,NASHVILLE TN
32517997,30397163,A,0,2020-10-06,NASHVILLE TN
32517997,30397163,A,0,2020-10-07,NASHVILLE TN
32517997,30397163,A,0,2020-10-22,NASHVILLE TN
32517997,32129261,A,0,2020-10-07,NASHVILLE TN
32517997,246862795,A,0,2020-10-23,NASHVILLE TN
32517997,30745383,A,0,2020-10-12,NASHVILLE TN
32517997,30745383,A,0,2020-10-22,NASHVILLE TN
32282703,37139353,A,0,2020-10-27,NASHVILLE TN
245574743,30551081,A,0,2020-10-28,NASHVILLE TN
146427523,30271029,A,0,2020-10-06,NASHVILLE TN
146427523,30271029,A,0,2020-10-23,NASHVILLE TN
32453135,2007190897,A,0,2020-10-15,NASHVILLE TN
32372651,30313503,A,0,2020-10-27,NASHVILLE TN
31969295,153640883,A,0,2020-10-29,NASHVILLE TN
31969295,48285833,A,0,2020-10-21,NASHVILLE TN
32267299,246877987,A,0,2020-10-01,NASHVILLE TN
32267299,246877987,A,0,2020-10-26,NASHVILLE TN
32267299,246877987,A,0,2020-10-28,NASHVILLE TN
31950227,32469811,A,0,2020-10-26,NASHVILLE TN
31782449,250416777,A,0,2020-10-13,NASHVILLE TN
30393893,30393893,A,0,2020-10-02,NASHVILLE TN
30393893,30393893,A,0,2020-10-13,NASHVILLE TN
30393893,30393893,A,0,2020-10-30,NASHVILLE TN
47802767,154519937,A,0,2020-10-21,NASHVILLE TN
32556513,30696463,A,0,2020-10-16,NASHVILLE TN
32556513,30355857,A,0,2020-10-16,NASHVILLE TN
246864015,246864015,A,0,2020-10-17,NASHVILLE TN
32340671,30724397,A,0,2020-10-06,NASHVILLE TN
32340671,37322975,A,0,2020-10-29,NASHVILLE TN
2005317911,30412349,A,0,2020-10-08,NASHVILLE TN
163859533,30161835,A,0,2020-10-14,NASHVILLE TN
32132087,31770171,A,0,2020-10-22,NASHVILLE TN
32015359,46966089,A,0,2020-10-23,NASHVILLE TN
245431461,254394815,A,0,2020-10-12,NASHVILLE TN
31821229,31906161,A,0,2020-10-02,NASHVILLE TN
31821229,31906161,A,0,2020-10-06,NASHVILLE TN
31821229,31906161,A,0,2020-10-27,NASHVILLE TN
32125979,249688547,A,0,2020-10-20,NEW ENGLAND
246118903,246161381,A,0,2020-10-07,NEW ENGLAND
31777159,31843507,A,0,2020-10-23,NEW ENGLAND
2002545959,246862081,A,0,2020-10-29,NEW ENGLAND
2002545959,246862075,A,0,2020-10-09,NEW ENGLAND
246124201,30369751,A,0,2020-10-12,NEW ENGLAND
32132973,32193609,A,0,2020-10-29,NEW ENGLAND
245579047,31956587,A,0,2020-10-26,NEW ENGLAND
32068489,30310947,A,0,2020-10-15,NEW ENGLAND
239771891,31693949,A,0,2020-10-12,NEW ENGLAND
32427423,31788845,A,0,2020-10-26,NEW ENGLAND
32427423,31788845,A,0,2020-10-26,NEW ENGLAND
255605895,237490135,A,0,2020-10-09,NEW ENGLAND
255605895,32164955,A,0,2020-10-14,NEW ENGLAND
255605895,248293619,A,0,2020-10-19,NEW ENGLAND
255605895,34718407,A,0,2020-10-27,NEW ENGLAND
255605895,248067237,A,0,2020-10-13,NEW ENGLAND
255605895,248067237,A,0,2020-10-10,NEW ENGLAND
255605895,248067237,A,0,2020-10-21,NEW ENGLAND
255605895,248067237,A,0,2020-10-27,NEW ENGLAND
31989159,32015845,A,0,2020-10-09,NEW ENGLAND
32180871,246294239,A,0,2020-10-21,NEW ENGLAND
32180871,246294239,A,0,2020-10-15,NEW ENGLAND
32180871,246294239,A,0,2020-10-29,NEW ENGLAND
31667013,234664877,A,0,2020-10-06,NEW ENGLAND
47857995,32195267,A,0,2020-10-05,NEW ENGLAND
47857995,32195267,A,0,2020-10-23,NEW ENGLAND
47857995,32195267,A,0,2020-10-28,NEW ENGLAND
47857995,32195267,A,0,2020-10-28,NEW ENGLAND
31658223,32534909,A,0,2020-10-26,NEW ENGLAND
31658223,31876521,A,0,2020-10-22,NEW ENGLAND
32656893,30205035,A,0,2020-10-05,NEW ENGLAND
32656893,30205035,A,0,2020-10-19,NEW ENGLAND
32656893,30205035,A,0,2020-10-23,NEW ENGLAND
32656893,30205035,A,0,2020-10-20,NEW ENGLAND
32656893,167262845,A,0,2020-10-06,NEW ENGLAND
32656893,246866289,A,0,2020-10-01,NEW ENGLAND
32656893,246866289,A,0,2020-10-06,NEW ENGLAND
32656893,246866289,A,0,2020-10-12,NEW ENGLAND
32656893,246866289,A,0,2020-10-13,NEW ENGLAND
32656893,246866289,A,0,2020-10-30,NEW ENGLAND
32656893,246866289,A,0,2020-10-12,NEW ENGLAND
32656893,246866289,A,0,2020-10-23,NEW ENGLAND
32656893,246866289,A,0,2020-10-28,NEW ENGLAND
32656893,34667259,A,0,2020-10-05,NEW ENGLAND
32656893,34667259,A,0,2020-10-20,NEW ENGLAND
32656893,34667259,A,0,2020-10-30,NEW ENGLAND
32656893,249665415,A,0,2020-10-09,NEW ENGLAND
32656893,249665415,A,0,2020-10-29,NEW ENGLAND
32231547,30527933,A,0,2020-10-07,NEW ENGLAND
246861387,32650075,A,0,2020-10-12,NEW ENGLAND
246861387,32650075,A,0,2020-10-16,NEW ENGLAND
246861387,105926619,A,0,2020-10-23,NEW ENGLAND
246861387,167266021,A,0,2020-10-13,NEW ENGLAND
246861387,167266021,A,0,2020-10-26,NEW ENGLAND
246861387,245580261,A,0,2020-10-28,NEW ENGLAND
32652065,249751427,A,0,2020-10-26,NEW ENGLAND
32007779,30237407,A,0,2020-10-12,NEW ENGLAND
245431717,31970887,A,0,2020-10-27,NEW ENGLAND
32336719,31659957,A,0,2020-10-16,NEW ENGLAND
32500749,32416835,A,0,2020-10-05,NEW ENGLAND
32500749,32416835,A,0,2020-10-08,NEW ENGLAND
32500749,32415421,A,0,2020-10-28,NEW ENGLAND
32500749,32415421,A,0,2020-10-02,NEW ENGLAND
146431051,32362353,A,0,2020-10-01,NEW ENGLAND
146431051,32362353,A,0,2020-10-05,NEW ENGLAND
146431051,32362353,A,0,2020-10-08,NEW ENGLAND
146431051,32362353,A,0,2020-10-30,NEW ENGLAND
146431051,32362353,A,0,2020-10-07,NEW ENGLAND
146431051,30131633,A,0,2020-10-02,NEW ENGLAND
146431051,30131633,A,0,2020-10-28,NEW ENGLAND
146431051,30131633,A,0,2020-10-29,NEW ENGLAND
146431051,30131633,A,0,2020-10-15,NEW ENGLAND
146431051,30131633,A,0,2020-10-19,NEW ENGLAND
146431051,30131633,A,0,2020-10-22,NEW ENGLAND
155364599,246863269,A,0,2020-10-09,NEW ENGLAND
219057157,31802613,A,0,2020-10-02,NEW ENGLAND
31784543,44177047,A,0,2020-10-05,NEW ENGLAND
31784543,44177047,A,0,2020-10-28,NEW ENGLAND
47847883,40878121,A,0,2020-10-20,NEW ENGLAND
31922947,32093881,A,0,2020-10-28,NEW ENGLAND
47802491,46610409,A,0,2020-10-19,NEW ENGLAND
31726325,32192549,A,0,2020-10-02,NEW ENGLAND
31726325,32192549,A,0,2020-10-14,NEW ENGLAND
31726325,32192549,A,0,2020-10-16,NEW ENGLAND
31726325,32192549,A,0,2020-10-22,NEW ENGLAND
31726325,32192549,A,0,2020-10-14,NEW ENGLAND
31726325,31567069,A,0,2020-10-22,NEW ENGLAND
34677959,34658809,A,0,2020-10-21,NEW ENGLAND
34677959,34658809,A,0,2020-10-21,NEW ENGLAND
34677959,34658809,A,0,2020-10-23,NEW ENGLAND
31831901,249629215,A,0,2020-10-09,NEW ENGLAND
245432251,32352043,A,0,2020-10-21,NEW ENGLAND
245432251,30216749,A,0,2020-10-07,NEW ENGLAND
245432251,30216749,A,0,2020-10-09,NEW ENGLAND
245432251,30216749,A,0,2020-10-14,NEW ENGLAND
245432337,34666609,A,0,2020-10-22,NEW ENGLAND
245432337,32628343,A,0,2020-10-05,NEW ENGLAND
31648163,30558653,A,0,2020-10-16,NEW YORK NY
31648163,30558653,A,0,2020-10-22,NEW YORK NY
31648163,30558653,A,0,2020-10-20,NEW YORK NY
31648163,32278443,A,0,2020-10-17,NEW YORK NY
32409651,56024269,A,0,2020-10-28,NEW YORK NY
152960953,149226701,A,0,2020-10-23,NEW YORK NY
152960953,30540177,A,0,2020-10-07,NEW YORK NY
152960953,2006012945,A,0,2020-10-07,NEW YORK NY
2005885087,30536745,A,0,2020-10-12,NEW YORK NY
2005885087,30536745,A,0,2020-10-12,NEW YORK NY
2005885087,30536745,A,0,2020-10-15,NEW YORK NY
2005885087,32449393,A,0,2020-10-26,NEW YORK NY
31689113,30248281,A,0,2020-10-05,NEW YORK NY
31689113,30248281,A,0,2020-10-05,NEW YORK NY
31689113,30248281,A,0,2020-10-14,NEW YORK NY
31689113,30248281,A,0,2020-10-15,NEW YORK NY
31689113,30248281,A,0,2020-10-02,NEW YORK NY
31689113,30248281,A,0,2020-10-05,NEW YORK NY
31689113,30248281,A,0,2020-10-29,NEW YORK NY
32609971,256936779,A,0,2020-10-22,NEW YORK NY
236562019,31791481,A,0,2020-10-29,NEW YORK NY
236562019,31791481,A,0,2020-10-15,NEW YORK NY
236562019,31791481,A,0,2020-10-13,NEW YORK NY
236562019,31791481,A,0,2020-10-16,NEW YORK NY
236562019,31791481,A,0,2020-10-19,NEW YORK NY
236562019,31791481,A,0,2020-10-21,NEW YORK NY
236562019,31791481,A,0,2020-10-23,NEW YORK NY
236562019,31791481,A,0,2020-10-23,NEW YORK NY
236562019,31791481,A,0,2020-10-29,NEW YORK NY
245574733,246863321,A,0,2020-10-23,NEW YORK NY
245574733,30401473,A,0,2020-10-22,NEW YORK NY
245574733,30401473,A,0,2020-10-28,NEW YORK NY
32060101,30708885,A,0,2020-10-06,NEW YORK NY
32060101,30708885,A,0,2020-10-13,NEW YORK NY
32060101,30708885,A,0,2020-10-16,NEW YORK NY
32060101,30708885,A,0,2020-10-31,NEW YORK NY
32060101,249873153,A,0,2020-10-20,NEW YORK NY
32060101,245454071,A,0,2020-10-27,NEW YORK NY
245574735,236275891,A,0,2020-10-07,NEW YORK NY
31976107,32110347,A,0,2020-10-06,NEW YORK NY
31976107,32141089,A,0,2020-10-12,NEW YORK NY
245431717,30516791,A,0,2020-10-06,NEW YORK NY
245431717,30516791,A,0,2020-10-29,NEW YORK NY
245431717,51433785,A,0,2020-10-12,NEW YORK NY
245431717,51433785,A,0,2020-10-21,NEW YORK NY
245431717,249665517,A,0,2020-10-21,NEW YORK NY
245431717,32063569,A,0,2020-10-08,NEW YORK NY
245431717,249602733,A,0,2020-10-02,NEW YORK NY
245431717,249602733,A,0,2020-10-09,NEW YORK NY
245431717,249602733,A,0,2020-10-12,NEW YORK NY
245431717,249602733,A,0,2020-10-13,NEW YORK NY
245431717,249602733,A,0,2020-10-16,NEW YORK NY
245431717,249602733,A,0,2020-10-16,NEW YORK NY
245431717,249602733,A,0,2020-10-19,NEW YORK NY
245431717,249602733,A,0,2020-10-26,NEW YORK NY
245431717,249602733,A,0,2020-10-07,NEW YORK NY
245431717,249602733,A,0,2020-10-28,NEW YORK NY
245431717,249602733,A,0,2020-10-21,NEW YORK NY
245431717,249602733,A,0,2020-10-22,NEW YORK NY
245431717,249602733,A,0,2020-10-23,NEW YORK NY
245431717,249602733,A,0,2020-10-01,NEW YORK NY
245431717,249602733,A,0,2020-10-29,NEW YORK NY
32336719,246865757,A,0,2020-10-22,NEW YORK NY
32336719,173005547,A,0,2020-10-27,NEW YORK NY
32336719,30240135,A,0,2020-10-20,NEW YORK NY
32336719,30542913,A,0,2020-10-05,NEW YORK NY
246084885,30572807,A,0,2020-10-02,NEW YORK NY
246084885,30572807,A,0,2020-10-09,NEW YORK NY
246084885,30572807,A,0,2020-10-30,NEW YORK NY
32634439,48278843,A,0,2020-10-05,NEW YORK NY
31762397,30196089,A,0,2020-10-14,NEW YORK NY
173009797,30148613,A,0,2020-10-05,NEW YORK NY
31948227,30115763,A,0,2020-10-22,PHILADELPHIA PA
31948227,254921863,A,0,2020-10-05,PHILADELPHIA PA
31948227,254921863,A,0,2020-10-13,PHILADELPHIA PA
31948227,254921863,A,0,2020-10-16,PHILADELPHIA PA
31948227,254921863,A,0,2020-10-21,PHILADELPHIA PA
31948227,254921863,A,0,2020-10-22,PHILADELPHIA PA
31948227,30552199,A,0,2020-10-16,PHILADELPHIA PA
31948227,30552199,A,0,2020-10-19,PHILADELPHIA PA
56025405,30213987,A,0,2020-10-26,PHILADELPHIA PA
31777159,32493335,A,0,2020-10-21,PHILADELPHIA PA
31777159,32493335,A,0,2020-10-16,PHILADELPHIA PA
31777159,34712599,A,0,2020-10-01,PHILADELPHIA PA
31777159,34712599,A,0,2020-10-22,PHILADELPHIA PA
31777159,34712599,A,0,2020-10-29,PHILADELPHIA PA
32445369,152523363,A,0,2020-10-16,PHILADELPHIA PA
166118575,31898571,A,0,2020-10-07,PHILADELPHIA PA
32110201,31621397,A,0,2020-10-14,PHILADELPHIA PA
31783085,30716639,A,0,2020-10-13,PHILADELPHIA PA
245432239,30594897,A,0,2020-10-07,PHILADELPHIA PA
245432239,30594897,A,0,2020-10-14,PHILADELPHIA PA
245432239,246862351,A,0,2020-10-08,PHILADELPHIA PA
245432239,246862351,A,0,2020-10-15,PHILADELPHIA PA
32397979,30151131,A,0,2020-10-09,PHILADELPHIA PA
245505063,30345383,A,0,2020-10-01,PHILADELPHIA PA
